is_landslide,dem,slope,twi,landcover,soil_sand,soil_clay,soil_cfvo,rain_annual_norm,rain_monsoon_norm,snow_winter,snow_spring,rain_event_7d,rain_antecedent_30d,rain_max_daily,runoff_event_7d,runoff_antecedent_30d,runoff_max_daily
0,5722.0,34.936577,9.547313,70.0,34.0,29.0,32.0,227.20474,90.2429,0.69906974,0.078566745,19.335264,16.730802,27.374006,0.000312450927,0.0005873623989599999,0.0060148127
0,2560.0,27.53033,10.049016,10.0,35.0,26.0,17.0,1090.9441,581.4813,0.025602857,0.47571954,397.17934,210.1728368,248.23709,0.17041534290000002,0.08013815870000002,0.06671849
0,5437.0,33.497032,9.65359,60.0,32.0,32.0,33.0,133.04381,8.237854,0.3902563,0.13296473,8.8164622,0.0,8.3675585,0.0025222066800000002,0.0012330957419400001,0.01046955
0,3616.0,25.773054,10.237806,50.0,37.0,23.0,22.0,509.86573,215.940125,0.41061576,0.57146537,0.0,0.0,0.0,0.0,0.0,0.0
0,4569.0,25.353516,10.594823,60.0,46.0,19.0,30.0,241.43604,60.328255,0.18655075,0.21240868,5.6243043,1.1709547,16.937416,0.001077425134,0.0006997571786000001,0.011390311
0,2022.0,7.093035,11.151995,10.0,27.0,26.0,12.0,921.70575,337.13135,0.48161423,0.9360748,167.58249,98.005179,167.58249,0.18965561560000002,0.0680583328,0.056021415
0,3965.0,32.098934,10.900292,60.0,47.0,19.0,23.0,192.78735,51.942074,0.8471242,0.89520687,7.32181226,0.0,16.62503,0.0014909899899999998,0.0007104541985599999,0.0075510736
0,4518.0,23.729218,10.029675,100.0,40.0,21.0,29.0,173.20961,50.76188,0.46138504,0.5677586,25.056555000000003,0.99739044,16.70437,0.005818974699999999,0.006430619007,0.018274635
0,5565.0,30.3218,9.756451,60.0,38.0,25.0,32.0,196.75084,62.48046,0.31915104,0.05196728,12.62928,0.0,23.715183,0.00136247871,0.0007617287260999999,0.005970096
0,5445.0,30.427076,9.417705,60.0,37.0,23.0,22.0,188.12524,39.06935,0.10289948,0.03512015,9.558361300000001,0.0,14.567946,0.000795769805,0.0010533145703999999,0.013388209
0,4815.0,28.851807,9.80717,60.0,43.0,22.0,29.0,221.19301,41.39869,0.08341715,0.041973636,14.32339934,0.2174426,21.656546,0.004717417000000001,0.0010460695465000002,0.014703692
0,3059.0,29.60989,10.376541,10.0,36.0,21.0,21.0,1360.1569,539.8536,0.09295449,0.40106466,242.378813,172.422954,220.49466,0.270378647,0.1052932498,0.081461385
0,5562.0,31.249695,9.450062,60.0,37.0,27.0,32.0,192.47954,104.173615,0.32259607,0.03745161,19.422834299999998,39.490255,9.2399025,0.00151940344,0.0013297555459,0.012352638
0,3677.0,17.809261,10.20077,60.0,37.0,24.0,32.0,279.982,55.71762,0.18571702,0.4428802,50.0703403,0.0,32.561577,0.00374016397,0.0027597602989999997,0.014393095
0,4775.0,32.932816,10.067365,60.0,42.0,20.0,24.0,193.19527,59.631744,0.6300023,0.6759175,15.1133151,0.0,50.029507,0.001456416834,0.0007073253747999998,0.0075526405
0,4554.0,36.60494,9.54065,60.0,45.0,19.0,25.0,193.63399,38.659393,0.12101229,0.15641882,14.687770330000001,4.972967367,24.866632,0.0020432739000000003,0.0010350206825000003,0.008874678
0,1612.0,2.191051,12.565797,40.0,22.0,27.0,13.0,639.60425,268.16733,0.73007756,0.9824216,233.456606,77.7875767,133.2037,0.219696382,0.32935011540000003,0.10028658
0,4684.0,10.768615,10.585124,60.0,37.0,23.0,22.0,179.65977,44.764477,0.44112602,0.7019379,20.101709,0.0,20.535578,0.0005374159690000001,0.00044149740959999997,0.008141831
0,1593.0,1.8083982,18.738394,10.0,23.0,29.0,11.0,627.4202,259.01816,0.69532925,0.97459507,260.981117,88.92187600000001,161.62024,0.149761978,0.19627597270000005,0.041558903
0,787.0,16.670382,10.292758,30.0,35.0,24.0,15.0,1216.6196,846.2634,0.959702,0.99974656,163.07077,212.00355599999997,163.07077,0.14837537449,0.029305651909000002,0.07037217
0,3587.0,29.699831,10.235201,60.0,39.0,26.0,24.0,226.54901,90.14286,0.7362602,0.8056081,60.756355,5.66787274,60.756355,0.0040793904399999996,0.007484329291999999,0.020118717
0,5483.0,15.985223,10.737295,70.0,39.0,20.0,29.0,545.8198,309.92163,0.66650975,0.11398667,134.19585,106.51527300000001,134.19585,0.00197101187,0.009906346762400002,0.011314969
0,5654.0,16.7278,10.951406,60.0,37.0,23.0,22.0,177.54756,25.520206,0.60711277,0.06701833,4.378356,0.0,14.021864,0.000565698756,0.0006239601758999999,0.0052861883
0,4571.0,32.221725,9.935995,60.0,46.0,21.0,31.0,231.20917,52.599655,0.082211584,0.04398219,5.6784393699999995,0.0,16.78971,0.000561378824,0.00035918838,0.009544964
0,3717.0,23.230185,10.224265,60.0,37.0,23.0,25.0,1495.3892,587.42365,0.019482285,0.022706969,308.90218,164.157283,232.92265,0.42644766100000003,0.22599303810000002,0.13442369
0,5165.0,20.271513,10.403112,30.0,40.0,23.0,32.0,178.90277,32.921432,0.23291087,0.07358339,10.5057536,0.0,23.407974,0.0016733437699999998,0.0009966752153,0.0063520772
0,3799.0,14.45103,10.707396,60.0,41.0,22.0,27.0,202.74678,13.219458,0.3114388,0.5782848,17.8405172,0.0,24.180292,0.00492284594,0.0020489071118000002,0.013204104
0,5152.0,36.786053,9.535049,60.0,42.0,23.0,32.0,323.51874,110.76601,0.14286979,0.0065427446,31.09734,19.81673839,32.036102,0.00173588259,0.0013620973402399999,0.0221192
0,880.0,15.55466,12.546516,10.0,34.0,26.0,16.0,1306.2698,884.61615,0.94371897,0.99592453,460.811614,207.575432,429.26105,0.2819445257,0.0606131182,0.10228374
0,5281.0,35.84704,9.322126,70.0,29.0,31.0,27.0,156.80498,37.653915,0.19040698,0.036134835,8.4757406,16.2586598,6.977977,0.00106778539,0.0007590448213240001,0.010820856
0,4405.0,28.027233,10.131736,60.0,48.0,19.0,22.0,221.0212,83.31465,0.5546153,0.6979743,17.185945,0.0,43.569153,0.0022543377999999998,0.0011357840964,0.010298933
0,3421.0,35.729797,9.441095,30.0,42.0,18.0,20.0,632.272,304.1005,0.10464725,0.24580966,527.260945,94.736717,382.66125,0.06397816459999998,0.04971224911,0.018143391
0,3022.0,29.174446,10.018904,10.0,37.0,23.0,22.0,691.3131,274.9052,0.07013746,0.14152032,180.06787,60.877573000000005,223.8889,0.08769692440000001,0.046573359,0.030012382
0,3950.0,35.479202,10.030516,60.0,39.0,19.0,29.0,321.7819,82.38741,0.41960156,0.39583012,73.971893,0.0,53.493366,0.00658585639,0.004243981711,0.012176715
0,2176.0,29.72279,9.913006,30.0,32.0,23.0,14.0,1411.2051,846.12415,0.6069275,0.9142015,539.59198,224.57741900000002,300.8477,0.2679448167,0.09025877709999999,0.085090175
0,937.0,17.87481,10.044135,10.0,39.0,29.0,15.0,1326.4061,938.79785,0.98835677,1.0,553.92062,315.18044399999997,250.19377,0.05277292310000001,0.0529246423,0.013389822
0,4678.0,14.711269,10.845649,70.0,43.0,19.0,28.0,493.36322,262.80945,0.1589837,0.012986668,76.3249052,64.3660353,71.488716,0.000629542894,0.018712798474799994,0.0054436973
0,1750.0,5.8500447,11.787972,10.0,20.0,26.0,14.0,707.4872,253.14764,0.57182443,0.9811411,182.706333,74.0633894,151.97357,0.230725802,0.2668323313000001,0.07645639
0,4241.0,0.0,20.228922,80.0,37.0,23.0,22.0,132.85469,11.526762,0.9688093,0.9487074,6.945963,0.0,6.945963,0.00203535525,0.001419547701,0.009037535
0,5144.0,31.182724,9.744665,60.0,37.0,25.0,24.0,154.09523,37.832554,0.1973327,0.20655736,24.35687,2.7043561,24.35687,0.001838781964,0.00099203872997,0.009365365
0,5046.0,18.98964,10.560069,60.0,41.0,23.0,29.0,182.19275,35.101868,0.3083074,0.11040541,9.575572900000001,0.0,27.760689,0.0016232437800000003,0.0009762952813000001,0.005899704
0,5674.0,37.572155,9.482755,70.0,39.0,22.0,33.0,452.7499,226.50778,0.4911084,0.030339781,53.6746524,52.991260200000006,63.637276,0.000504916001,0.01566085575717,0.0073297387
0,3068.0,2.400129,12.508992,60.0,47.0,19.0,29.0,168.45625,39.99683,0.76931983,0.85060215,23.7528716684,0.0,22.995674,0.00801905696,0.009351986674000003,0.022104925
0,1920.0,24.070807,9.839558,10.0,30.0,31.0,15.0,477.49902,147.04727,0.16599765,0.8378046,54.731842,42.31807500000001,57.425278,0.054357565440000005,0.02369192962,0.020521954
0,4837.0,15.681266,10.891339,70.0,42.0,18.0,28.0,647.4284,358.474,0.36807337,0.10510246,191.48046,92.519987,124.86803,0.00619412725,0.020935835739799995,0.01423525
0,3260.0,24.439377,10.596323,30.0,34.0,18.0,21.0,563.3123,187.15349,0.10210197,0.0884587,132.522937,54.6162714,123.48548,0.057213407050000005,0.021769164209999997,0.019276278
0,1659.0,25.029005,10.281017,10.0,31.0,27.0,16.0,1865.917,855.8669,0.67102706,0.93596333,450.07543929999997,190.23272500000002,366.81586,0.38677810039999994,0.21502205589999995,0.13804267
0,5033.0,20.122816,10.011816,60.0,37.0,23.0,22.0,117.94215,6.017155,0.38958937,0.6279051,0.0,0.0,4.9444127,0.000416513908,0.00045027554797000003,0.0062183263
0,4740.0,30.051538,10.087954,60.0,41.0,23.0,31.0,179.60825,18.603148,0.036423314,0.012102152,11.890194,0.0,24.742842,0.00267432452,0.00041905297830000014,0.010541002
0,4445.0,36.44784,9.899358,70.0,41.0,18.0,30.0,438.5827,245.2631,0.026739575,0.017193392,297.34812,86.232812,197.41925,0.0308051494,0.045274477099999995,0.023694634
0,5873.0,33.69255,9.445153,60.0,26.0,34.0,32.0,134.56053,12.5532465,0.20962049,0.073714584,0.30084849,0.0,6.6474395,0.0019398083239999997,0.00151133209141,0.017037824
0,1373.0,16.270971,10.644797,30.0,33.0,27.0,15.0,1320.9209,841.0718,0.9376826,0.9868935,340.18242,253.28912100000002,248.91606,0.24745414735,0.021337765910000007,0.09145107
0,4147.0,3.253305,13.076649,60.0,37.0,23.0,22.0,162.39137,29.471458,0.7132705,0.87786496,12.674496,0.0,12.674496,0.000696399024,0.0006504269146000001,0.010091014
0,4129.0,40.89229,9.46868,60.0,40.0,23.0,27.0,220.71921,67.219315,0.17926124,0.36760715,31.698666660000004,0.0,13.193142,0.00296154463,0.004960044093,0.01664709
0,3802.0,40.538113,9.452705,30.0,42.0,19.0,27.0,467.27756,258.0025,0.040492717,0.047702603,415.08184,87.98690500000001,306.00522,0.0259346263,0.09223215490000002,0.015791843
0,4523.0,32.94844,9.434685,60.0,37.0,19.0,31.0,687.98883,385.47296,0.058173645,0.03978487,576.1847359999999,77.539037224,316.9093,0.109021254,0.0904614464,0.026042437
0,3433.0,25.88735,10.674471,60.0,38.0,20.0,32.0,444.36227,59.86388,0.071799606,0.11746344,71.661402,6.1991331,43.96403,0.016032696,0.0805707601,0.025182106
0,6159.0,30.494568,9.645076,70.0,37.0,23.0,22.0,165.0385,52.136845,0.46384147,0.10773918,3.604112,22.6877226,8.165933,0.0007131981830000001,0.000570340677437,0.010887243
0,2730.0,24.939283,10.163161,10.0,36.0,21.0,18.0,1063.7275,405.14386,0.13928244,0.5594263,186.9041,121.442008,186.9041,0.22772033450000004,0.0935021611,0.063811794
0,1130.0,18.756704,10.361298,30.0,31.0,29.0,15.0,1458.8126,907.61444,0.9562037,0.9937791,379.7953,210.855858,379.7953,0.3033792293,0.0705123464,0.11578944
0,4975.0,8.563391,11.6009,70.0,43.0,18.0,26.0,242.7575,96.445404,0.34886068,0.06587005,27.579119,10.616312190000002,27.579119,0.0008327503940000001,0.002267574905,0.0052008
0,3616.0,25.773054,10.237806,50.0,37.0,23.0,22.0,509.86573,215.940125,0.41061576,0.57146537,0.0,0.0,0.0,0.0,0.0,0.0
0,4603.0,33.373486,9.944797,60.0,44.0,21.0,24.0,217.1268,69.08578,0.14910139,0.17125605,32.0396877,6.1468039999999995,29.33228,0.0017244823600000001,0.0012295761285000002,0.007905167
0,5353.0,10.46581,10.837444,60.0,28.0,38.0,32.0,135.67648,3.335637,0.3923499,0.12858574,0.0,0.0,12.4959135,0.00027967901100000003,0.0003704385837199999,0.013526584
0,3197.0,30.710598,9.622039,30.0,36.0,21.0,22.0,659.80347,265.5417,0.053126942,0.11368214,133.60069,62.71638900000001,164.07307,0.08339723884,0.040768603900000006,0.029281884
0,4227.0,11.673703,10.946643,60.0,37.0,23.0,22.0,151.06229,26.827185,0.80958384,0.95499736,10.564937267000001,0.0,11.817174,0.000214523412,0.0001781330911,0.010320702
0,2589.0,29.849432,9.998884,10.0,35.0,25.0,16.0,877.8686,527.0491,0.18505426,0.601171,367.5864,198.83222759999998,183.7932,0.08860906029999999,0.04511538074,0.042667888
0,4333.0,21.953352,13.932219,60.0,45.0,20.0,21.0,130.205,8.885324,0.7163286,0.76887375,2.2776839300000002,0.0,6.314134,0.00214613937,0.0018958305700000001,0.009941142
0,2243.0,24.971392,10.214859,10.0,39.0,21.0,16.0,900.68665,505.3085,0.108859345,0.6657796,368.54685,195.1077565,200.49332,0.1455539805,0.05525837606,0.0558195
0,5621.0,14.630144,11.4216385,30.0,37.0,23.0,22.0,232.68475,89.64583,0.5702792,0.2515153,14.075425,13.1291225,14.075425,0.0,0.0,0.0
0,3616.0,25.773054,10.237806,50.0,37.0,23.0,22.0,509.86573,215.940125,0.41061576,0.57146537,0.0,0.0,0.0,0.0,0.0,0.0
0,3753.0,31.665915,9.568036,30.0,35.0,17.0,27.0,423.22247,128.773,0.06408118,0.06410523,126.617164,27.9600692,88.50872,0.0880538056,0.0645583334,0.03139605
0,5030.0,23.486444,10.539913,70.0,41.0,17.0,30.0,659.52374,397.85764,0.088190824,0.041726086,286.1502,121.16386499999999,180.22894,0.0062786268409999995,0.015748403091,0.006257955
0,4836.0,20.17037,10.713292,60.0,37.0,23.0,22.0,139.79874,29.100111,0.61704034,0.61036164,0.0,0.0,7.7778225,0.00032600215299999997,0.00029102052929900004,0.007606459
0,5356.0,26.18199,9.863101,60.0,37.0,23.0,22.0,199.7139,45.062134,0.07937941,0.0037093887,18.656895,0.20365076,14.435599,0.000467343083,0.0005396114912,0.014607336
0,5009.0,14.251282,11.191325,70.0,43.0,19.0,29.0,410.23123,215.12613,0.079719685,0.024612162,151.48420199999998,118.0939535,143.05574,0.006186832809999999,0.021087111635699995,0.009914103
0,4409.0,30.78329,10.072212,60.0,36.0,20.0,29.0,548.1741,226.97026,0.039062038,0.013349788,327.22816,59.032804999999996,135.3653,0.074579107,0.1010247451,0.0314334
0,5246.0,13.628049,10.563957,60.0,37.0,23.0,22.0,203.58029,48.10567,0.116094224,0.042955805,15.396349500000001,0.0,20.377556,0.0004951083490000001,0.0004596021336,0.009690101
0,4778.0,16.45872,10.71352,60.0,47.0,17.0,24.0,167.23886,19.890413,0.41623026,0.49956107,11.511341,0.0,15.363349,0.001066947556,0.0005169906205000001,0.0074437265
0,663.0,15.6110115,10.859167,10.0,38.0,28.0,15.0,1233.6482,917.6309,0.98164463,0.9982099,579.17528,319.00476599999996,298.72815,0.07393551954000001,0.01503831227,0.024617665
0,4369.0,8.858573,11.05209,60.0,37.0,23.0,22.0,195.80139,62.098755,0.81329817,0.9423494,14.678402,7.4834242,14.678402,0.000211275388,0.00019205920360000002,0.0058059087
0,347.0,1.9443855,12.75864,10.0,36.0,22.0,9.0,1148.9701,893.2871,0.9757631,0.99754834,563.78278,273.9251052,338.26968,0.03508641218,0.006106094858,0.014594427
0,0.0,0.0,21.335434,0.0,37.0,20.0,3.0,970.2517,720.2553,0.41061576,0.57146537,367.59039,208.22200399999997,200.76552,0.15746273709000003,0.03358341458,0.08263488
0,1590.0,2.7223632,13.986181,10.0,19.0,22.0,14.0,646.3191,210.35245,0.7903578,0.98364425,229.76058,60.542152,137.40039,0.06913611169999999,0.03860614752,0.019691173
0,4777.0,32.777084,10.284624,60.0,38.0,23.0,23.0,186.84438,78.97562,0.5774777,0.5008898,53.70531,4.6311235,53.70531,0.00350381608,0.00241441374935,0.01162508
0,3581.0,15.965926,10.368534,60.0,41.0,22.0,27.0,201.74466,11.001788,0.3632183,0.6248562,12.44564519,0.0,24.595507,0.00475871285,0.0020058432599,0.013156167
0,1886.0,3.0167387,12.264183,10.0,25.0,27.0,13.0,894.51135,328.59512,0.57770026,0.9593261,170.04242642,98.19203669999999,169.89595,0.1860472506,0.07073006119999999,0.05202148
0,1611.0,1.4980245,12.634132,40.0,23.0,26.0,13.0,657.15393,265.555,0.7331943,0.9761963,257.94128,87.6948223,181.42662,0.195267917,0.21259657980000002,0.052724667
0,2296.0,29.111116,10.05199,30.0,31.0,25.0,15.0,2099.561,1104.5265,0.6822074,0.9333187,511.2271,250.674239,511.2271,0.38707035959999997,0.1409100874,0.14194342
0,5017.0,16.184536,11.203302,30.0,40.0,23.0,28.0,233.50262,111.44185,0.16604707,0.14464885,29.520022,24.3870018,33.60178,0.00467376843,0.0020089242293,0.007942331
0,261.0,1.0953649,13.400269,40.0,34.0,21.0,9.0,1065.5599,810.92834,0.9759709,0.9963995,405.87999,281.99796200000003,256.43033,0.18371615704000002,0.030548515979,0.09869133
0,5168.0,27.492247,9.955469,60.0,38.0,24.0,34.0,216.68387,52.68442,0.16225687,0.012309856,7.756867799999999,0.004232638,17.063696,0.000459051335,0.0003388730658000001,0.014319007
0,938.0,32.68672,9.641319,10.0,36.0,25.0,16.0,1331.5485,972.51196,0.96302074,0.9951881,470.43280000000004,314.690477,261.61768,0.209111498,0.040912019790000004,0.08110289
0,5008.0,19.317999,10.096188,60.0,48.0,19.0,25.0,193.6469,51.525867,0.45655778,0.43517834,15.223027,0.0,18.5662,0.000910752648,0.0003373805461,0.007361321
0,5135.0,37.021954,9.487322,60.0,36.0,26.0,24.0,488.70972,369.63245,0.5877654,0.2415552,44.09969,33.45902718,23.177355,0.00360953569,0.003156845342929999,0.013979318
0,3664.0,41.114586,9.411654,60.0,46.0,18.0,27.0,612.4792,385.75946,0.036918666,0.082271464,563.6583,106.3832594,288.62665,0.05189671284,0.033120314219999995,0.026002284
0,2533.0,34.245502,9.768418,10.0,36.0,25.0,18.0,1051.24,606.90283,0.07905394,0.59046626,406.22695,222.922052,253.89185,0.166593717,0.06814484999999998,0.05644979
0,3559.0,21.832832,9.796735,60.0,42.0,20.0,26.0,254.64687,48.464596,0.40176633,0.7359565,69.68598598700001,0.0,45.602715,0.0031883719500000003,0.001886749582,0.014086575
0,5874.0,28.450626,10.006709,70.0,37.0,23.0,22.0,217.72655,77.0893,0.30921176,0.105331376,20.9211936,14.144624499999999,11.145598,1.2441032200000001e-06,1.7910417594e-06,5.2275762e-05
0,4520.0,18.547358,10.393074,60.0,37.0,23.0,22.0,173.94019,54.892967,0.7989645,0.9347735,18.503601,0.142959296,18.503601,0.0,0.0,0.0
0,3914.0,27.858671,10.452463,100.0,36.0,18.0,27.0,609.6539,294.72943,0.06512868,0.022037366,481.36440999999996,79.012005,267.41476,0.0991787568,0.0833585072,0.027852578
0,4706.0,28.090887,10.054154,60.0,37.0,23.0,22.0,150.74014,19.460337,0.40087745,0.7114627,8.5209779,0.0,13.41955,0.000519836539,0.00045261027500000003,0.011170092
0,1808.0,31.963898,10.158446,10.0,37.0,23.0,22.0,1110.4227,540.4473,0.13371918,0.90374744,144.29926,189.648868,144.29926,0.17106556190000002,0.04445832524,0.06071775
0,4300.0,36.53659,9.293665,60.0,40.0,21.0,24.0,190.58116,34.00971,0.16579774,0.4966241,47.675349999999995,1.02917761,28.560125,0.00373528274,0.0015793858050000002,0.014688717
0,4001.0,35.524822,9.501384,60.0,47.0,18.0,22.0,161.71631,67.08128,0.7030128,0.88236105,49.57383419999999,8.03914165,42.74905,0.00246882501,0.0011615699477999998,0.011241315
0,1601.0,2.606104,12.891076,40.0,25.0,28.0,13.0,541.70044,199.1743,0.683883,0.9774722,84.845848,66.36742,66.339645,0.04674260208,0.018853476039999994,0.020070171
0,3301.0,29.206366,9.974612,60.0,37.0,23.0,29.0,260.94196,19.373259,0.20261574,0.39217073,30.87346922,0.0,33.11585,0.020018241899999997,0.0106064782,0.013455455
0,5307.0,27.3449,9.844394,60.0,38.0,26.0,32.0,320.3949,171.57722,0.4387996,0.05519345,57.87894490000001,31.3791771,47.827282,0.0006843870609999999,0.0009159409089500001,0.017350968
0,3616.0,25.773054,10.237806,50.0,37.0,23.0,22.0,509.86573,215.940125,0.41061576,0.57146537,0.0,0.0,0.0,0.0012171609500000002,0.0028517100350000006,0.0081488695
0,5878.0,26.92103,9.834099,60.0,33.0,32.0,33.0,164.3982,26.839443,0.59852344,0.10966982,12.444483,0.0,9.677286,0.000966979316,0.0005218195482699999,0.005243224
0,4983.0,27.011402,10.332977,70.0,42.0,20.0,25.0,548.7735,303.77838,0.54241323,0.09555157,298.620585,121.9104323,179.17235,0.01359408153,0.0269454923915,0.010016636
0,2545.0,33.95419,9.533381,30.0,33.0,24.0,16.0,1929.2103,875.4693,0.27202067,0.74479896,340.494221,222.87769599999996,324.3732,0.32602196040000003,0.07602304039999999,0.12052583
0,5406.0,21.852568,10.05332,60.0,37.0,23.0,22.0,185.0546,37.117733,0.27787158,0.059870765,4.8351436,0.0,17.46281,0.0013801919700000003,0.0011180624622,0.0069891894
0,5267.0,22.716883,10.321889,60.0,38.0,24.0,34.0,209.54097,21.90022,0.041794438,0.017559024,0.0,0.25558448,33.528297,0.0032091056799999997,0.0013416020414400002,0.015164024
0,3547.0,38.0341,9.686789,60.0,41.0,23.0,26.0,196.73752,55.83614,0.4901395,0.7854642,48.6290452,0.57656988,24.806543,0.004027840090000001,0.005548103388999998,0.019616783
0,4445.0,12.171082,10.937796,60.0,37.0,23.0,22.0,128.97273,9.055542,0.75836015,0.8040068,0.0,0.0,8.053744,0.00192215366,0.0009583846588000001,0.008682226
0,4478.0,30.754044,9.556456,60.0,44.0,19.0,27.0,148.08574,13.127798,0.17479444,0.3495615,12.3351708,0.0,17.70089,0.00279466582,0.00045821605754000006,0.012109626
0,4816.0,26.740587,9.94994,60.0,40.0,23.0,30.0,378.46375,116.51224,0.07519609,0.024174789,56.650881,7.2468367,43.89771,0.0118150857,0.0155962947,0.017596716
0,4586.0,20.107565,10.85377,60.0,39.0,19.0,29.0,574.8639,304.17123,0.03362382,0.020028079,252.36159,97.41058860000001,190.06325,0.0046049505499999996,0.013557000884000001,0.012511497
0,5097.0,26.657728,10.392068,60.0,39.0,21.0,33.0,127.4866,51.105576,0.28073454,0.13269722,27.134202000000002,24.8027426,18.448086,0.00233323347,0.0006757914505999999,0.010093562
0,5848.0,23.322289,10.667734,70.0,37.0,23.0,22.0,170.90282,54.40688,0.569917,0.10627484,4.617835,0.0,10.993467,0.0011976956000000001,0.0007233986235879999,0.014915291
0,2828.0,35.94004,10.556628,60.0,41.0,20.0,26.0,292.71088,62.904175,0.5656388,0.8783837,74.990969,0.0,50.993504,0.00778225315,0.004349853057000001,0.013163051
0,0.0,0.0,20.763756,0.0,35.0,22.0,10.0,1135.6907,885.06024,0.41061576,0.57146537,548.41979,289.241507,284.50098,0.047317836972999995,0.007655241373000001,0.020554708
0,1730.0,2.6776845,12.537079,40.0,28.0,27.0,14.0,617.7195,256.64258,0.79093915,0.97245383,333.57167100000004,75.94196791,204.44797,0.1084194389,0.13929128699999999,0.038854554
0,4752.0,32.0319,9.6995325,60.0,46.0,16.0,27.0,176.91112,56.228382,0.2617638,0.5839597,39.169567799999996,6.6581434,32.07642,0.00272585678,0.0012254696156,0.009519735
0,3310.0,32.441242,9.641944,30.0,35.0,24.0,20.0,1497.8625,618.4206,0.051882815,0.22590081,217.36531,190.5599913,217.36531,0.2350964836,0.04551825488000002,0.08289258
0,1578.0,27.888464,9.982623,10.0,41.0,24.0,19.0,1249.713,680.6706,0.89262533,0.998328,186.35379,227.95678959999998,186.35379,0.18736408208,0.021724251620000003,0.06783132
0,3510.0,15.968927,10.347925,30.0,37.0,22.0,19.0,1745.9177,746.46875,0.022701994,0.14187399,272.2600268,235.3756479,191.20975,0.350858651,0.14639781570000004,0.10867708
0,4522.0,0.0,19.65613,80.0,37.0,23.0,22.0,186.7251,45.740948,1.0,1.0,19.27995,0.0,21.390856,0.000524222788,0.0005222778556,0.0053684916
0,2643.0,26.664068,9.921255,30.0,35.0,26.0,18.0,1079.268,585.26984,0.041729774,0.60059965,398.43654000000004,214.278362,249.02284,0.1706121522,0.07930850319999999,0.06495488
0,2631.0,14.387182,10.541795,30.0,35.0,24.0,16.0,1142.0203,460.7179,0.24419667,0.7145736,214.878505,129.61146300000001,183.52852,0.38306132,0.22473778589999996,0.11352838
0,3314.0,26.427006,10.103477,30.0,31.0,19.0,22.0,561.1312,203.64941,0.1119607,0.16124478,187.503584,63.516532000000005,166.14693,0.06278899615000001,0.024606149989999992,0.021244552
0,3627.0,23.04332,10.327867,60.0,43.0,19.0,25.0,320.50458,184.59782,0.4997231,0.81854916,93.587523,8.2533812,61.542774,0.0020673422900000004,0.0011038403702000002,0.014640441
0,4984.0,30.700058,9.965719,60.0,46.0,19.0,29.0,193.95786,39.9032,0.31449667,0.26792672,14.893582695,0.0,25.7894,0.001455609021,0.00046130658480000007,0.009030591
0,2926.0,15.153091,11.72464,30.0,38.0,20.0,25.0,342.3112,88.62126,0.15962505,0.45332298,50.372609800000006,0.0,39.42551,0.021609619400000002,0.017894875370000004,0.020955123
0,4144.0,27.335306,9.656794,60.0,42.0,17.0,31.0,558.6066,226.69458,0.05931482,0.037832733,274.5040618,86.1525453,167.03929,0.0963431606,0.04979551,0.034435637
0,4954.0,27.70362,10.391408,60.0,42.0,19.0,29.0,239.00618,50.86409,0.1397744,0.07042075,14.4630068,12.4150645,17.414927,0.00288610015,0.004839991085000001,0.015427042
0,5047.0,8.754826,11.3252735,60.0,37.0,23.0,22.0,170.96922,48.922512,0.26269376,0.38844004,15.450648,0.15493569,15.634379,0.0004893260590000001,0.00033331331180000006,0.0058280537
0,3856.0,22.52377,10.444483,30.0,43.0,18.0,27.0,557.6322,337.00412,0.034624584,0.022563271,487.68845,86.47618659999999,263.18988,0.061403661799999995,0.04659021409999999,0.029316861
0,1265.0,32.625046,10.315602,30.0,40.0,23.0,17.0,631.11566,403.36087,0.77956414,0.96645355,394.30705,146.759565,257.47522,0.06002544690000001,0.02583226037,0.051941067
0,4281.0,25.187572,10.475877,30.0,41.0,21.0,27.0,191.24313,12.275478,0.24799053,0.29992458,0.0,0.0,29.432209,0.0039937212000000005,0.0019574034242999996,0.010604134
0,4957.0,20.840395,9.897901,60.0,37.0,23.0,22.0,118.79815,6.563477,0.47219735,0.664625,0.0,0.0,4.860622,0.000410571269,0.0004436695051,0.0061183176
0,5232.0,15.603495,10.456499,60.0,37.0,23.0,22.0,185.37996,58.676888,0.35824317,0.5672864,19.729761,5.70828184,19.729761,0.0001409926223,0.0001631429801,0.0075846347
0,4977.0,5.527843,11.833349,60.0,37.0,23.0,22.0,164.27563,20.57318,0.60945725,0.7169605,0.0,0.0,18.613403,0.000519047866,0.00034631244589999996,0.0051422305
0,5202.0,33.56353,9.32373,60.0,38.0,22.0,25.0,176.28331,40.732536,0.07070937,0.029126313,23.552326,5.5398084999999995,21.542976,0.0027460911300000003,0.0012069202863,0.009613266
0,4630.0,17.023783,10.754853,60.0,37.0,23.0,22.0,176.27179,49.610443,0.58432305,0.71981627,15.158946,0.0,14.208988,0.000750500715,0.00046772755755999994,0.0060802363
0,4430.0,28.432259,10.064292,70.0,39.0,18.0,32.0,479.51944,266.1897,0.09478836,0.040460728,347.17320409999996,118.30476,305.48782,0.0373247955,0.03924854879000001,0.020860681
0,3553.0,26.549631,10.431387,100.0,39.0,20.0,29.0,685.9605,359.57443,0.046315983,0.07247205,200.18451399999998,84.692249,90.936325,0.0255566052,0.04678655434999999,0.01710624
