date,rain_1d,rain_3d,rain_7d,rain_14d,rain_30d,rain_60d,rain_90d,max_rain_3d,snow_cover,snow_melt_7d,lst_day,melt_energy,doy_sin,doy_cos,rec_30_90,rec_7_30,is_flood
2017-06-16,0.0504858328240897,0.4218310550935963,5.502062267843291,16.257762128701028,39.67068040894193,92.7623882281896,143.78813045867295,0.2656289389268382,-3251.1039223076127,0.0,6554.943008689486,0.0,0.26556302780405594,-0.9640935007889755,0.2758967675732033,0.13869341819010256,0
2017-06-17,0.3343424653882235,0.6504572371391657,1.738913869383668,16.592104594089253,38.98609965652104,92.89767084272576,143.3327210309329,0.3343424653882235,-2621.177237335001,0.0,8627.795682797652,0.0,0.24893980855376657,-0.9685189578512204,0.2719972060539294,0.04460343262609003,0
2017-06-18,0.0466095701960231,0.43143786840835047,1.450088055669554,16.621271883183724,30.4077367750306,91.83677073857909,142.88892938554596,0.3343424653882235,-3349.889832704886,0.0,5735.148347767668,0.0,0.23224292400907015,-0.9726578145718654,0.21280680669797583,0.04768812839962157,1
2017-06-19,2.6177840806488577,2.9987361162331183,3.576856255116746,17.70670876434348,30.676884194672855,93.12848512127391,143.3397707967335,2.6177840806488577,-5942.9440018174055,2349.8815431231637,-959.7092201920022,-2255202.9832943105,0.21547731504673012,-0.976508846196619,0.21401516148770022,0.11659776893958088,1
2017-06-20,5.730206990988953,8.394600641833847,9.150774162315635,16.947355628092613,33.563295795169225,94.08482888303253,146.56253846089416,5.730206990988953,-9097.915234206816,3176.133986314322,-8020.462048500971,-25474062.09818812,0.19864794288017112,-0.9800709131432666,0.22900323744136425,0.27264230003397666,1
2017-06-21,9.419026513000196,17.76701758463802,18.464084391973174,25.444690652642013,41.782132935622045,99.47854070119087,154.603926886799,9.419026513000196,-9739.826502105148,3183.0061755189636,-9455.081388149323,-30095582.44851371,0.18175978759137534,-0.9833429613388902,0.2702527275792608,0.44191339921355033,1
2017-06-22,1.2557783076796518,16.405011811668814,19.45423376072599,25.20096148651163,42.903835035364665,99.35388955688411,155.77435022461395,9.419026513000196,-6228.843632536994,0.0,-1319.6118484630808,-0.0,0.16481784665719793,-0.9863240225317866,0.2754229754353064,0.4534381074486769,1
2017-06-23,0.1465515057683518,10.821356326448214,19.55029943367025,25.052361701513544,40.61931509687338,99.24603417700463,155.5237535078968,9.419026513000196,-2317.647033312547,0.0,8140.58079830243,0.0,0.14782713347053048,-0.9890132145779883,0.26117756407422943,0.4813054919080876,1
2017-06-24,0.0,1.4023298134480195,19.21595696828203,20.9548708376657,40.546119529687715,99.19608913863748,155.40844244339948,1.2557783076796518,-839.1884041254805,0.0,13274.468628424052,0.0,0.13079267585675922,-0.9914097417023038,0.26090036610755435,0.4739283855317444,1
2017-06-25,0.502200274771907,0.6487517805402747,19.67154767285791,21.12163572852747,40.351893848447034,99.3637615106651,155.7375333284865,0.502200274771907,-2047.5590672618675,0.0,8719.04800241792,0.0,0.11371951458594969,-0.9935128947338007,0.25910191965950524,0.48749998566956926,1
2017-06-26,0.9041935206718188,1.4063937954437418,17.957957112880873,21.53481336799762,41.029203780483,100.19141798980475,154.81753298467254,0.9041935206718188,-5785.715337864182,0.0,867.1272520512127,0.0,0.0966127018812031,-0.9953220513156602,0.2650165197022293,0.4376871949297542,1
2017-06-27,2.3244624162488203,3.7308562116925623,14.552212538140738,23.70298670045638,40.466855015925304,101.24127552142609,156.88928635677894,2.3244624162488203,-3855.597817305229,0.0,4286.826037468488,0.0,0.07947729992362097,-0.9968366760893436,0.25793255840236534,0.35960819125711324,1
2017-06-28,4.084096617607937,7.3127525545285925,9.217282642748481,27.68136703472166,44.537532721435255,101.31196356109024,160.57480006242835,4.084096617607937,-7383.276822886255,0.0,-4221.766615639157,-0.0,0.062318379354325076,-0.998056320853012,0.27736315227619734,0.2069553942379107,1
2017-06-29,0.9385814016159796,7.347140435472753,8.900085736684808,28.354319497410803,44.984685202610045,102.01962605072428,159.46841997396572,4.084096617607937,-9592.695261928648,3363.8516293916537,-9429.396748796262,-31719091.617618665,0.04514101777397193,-0.9989806246941579,0.2820914962972236,0.1978470160811177,1
2017-06-30,0.4134865288877217,5.4361645481116545,9.167020759804178,28.717320193474432,45.28749306099265,102.433112579612,157.25534402292925,4.084096617607937,-8034.841171612542,5717.194138299995,-6844.76580921713,-39132854.96249239,0.02795029824021032,-0.999609314096404,0.28798698920139293,0.20241837514516745,1
2017-07-01,0.0082448740030184,1.3603128045067356,9.175265633807197,28.39122260208923,44.99465602862769,102.33196239106181,156.39369377488663,0.9385814016159796,-3395.0649874968917,2555.8765833714115,6345.151930326711,16217425.23665595,0.01075130776352193,-0.9999422030204416,0.2877012169902009,0.20391900824776762,1
2017-07-02,1.578519254017674,2.00025065690843,10.251584613052964,29.923132285910878,46.56184645019618,96.54666554632605,156.33906621112197,1.578519254017674,-3505.654677596636,1458.0956103347683,4728.916815447674,6895212.850242524,-0.00645086419810515,-0.9999791929590823,0.2978260493594004,0.22017135046434078,1
2017-07-03,0.2729731663583241,1.8597372943790327,9.62036425873947,27.578321371620344,46.8348196165545,94.9817547556784,147.44000821919144,1.578519254017674,-6152.873789914081,367.1584520498982,172.41635441699157,63304.12179582925,-0.023651127245231586,-0.9997202729664083,0.31765339803106624,0.20541051161300944,1
2017-07-04,3.3869746106585907,5.238467031034605,10.682876453149241,25.23508899128998,50.20435194611153,96.26431814497492,139.95136612422345,3.3869746106585907,-5590.324031794601,1734.726214489372,571.6033265520126,991575.2748591052,-0.04084439154329611,-0.9991655196610109,0.35872713026287434,0.2127878568100242,0
2017-07-05,0.7403798488031149,4.400327625820046,7.339159684344418,16.556442327092903,49.41238459542555,94.98174910492763,132.33366251078522,3.3869746106585907,-6724.317157845436,0.0,-1792.1810678688562,-0.0,-0.05802556932878035,-0.9983150972033183,0.3733924056654778,0.14852874930921378,0
2017-07-06,2.983328081480292,7.110682540942014,9.38390636420873,18.283992100893542,45.90615254966602,96.63713909179438,133.2600027413789,3.3869746106585907,-5466.297273838616,0.0,1283.4810486034194,0.0,-0.07518957641475855,-0.9971692572470178,0.34448560412202045,0.2044150041556249,0
2017-07-07,0.0259638541920059,3.7496717844754293,8.996383689513014,18.1634044493172,45.010424915407235,93.21630835232268,132.1371897199231,2.983328081480292,-7340.137982708419,0.0,-3963.197943172104,-0.0,-0.09233133369539122,-0.9957283388645872,0.3406340411114461,0.19987333393143591,0
2017-07-08,0.13816322576853,3.1474551614408446,9.126302041278526,18.301567675085728,43.64908066736572,92.55009498900593,132.26771852471086,2.983328081480292,-4290.580811812584,895.5158243156925,4554.577289583743,4078696.035891118,-0.10944576864891556,-0.993992768446958,0.3300055459806771,0.20908348816844188,0
2017-07-09,0.8429756688610847,1.0071027488216369,8.390758456121937,18.642343069174906,44.196905045460376,91.60987186006882,133.10715947920139,0.8429756688610847,-3418.7061988109926,0.0,4212.575110678842,0.0,-0.12652781683868314,-0.9919630595773397,0.33204002863847715,0.18984945772766915,0
2017-07-10,1.198027418957444,2.179166313587075,9.315812708721058,18.93617696746053,41.29744160056997,92.13961213666232,134.28976172813535,1.198027418957444,-4141.09693191665,0.0,4591.630896812035,0.0,-0.1435724234118113,-0.9896398128792412,0.3075248706165338,0.22557844621039394,0
2017-07-11,3.718725454130001,5.7597285419485456,9.647563552192468,20.33044000534171,44.68073167078983,94.38459111909498,137.94341614941695,3.718725454130001,-5541.903098812555,0.0,-102.2186347641776,-0.0,-0.16057454459499376,-0.9870237158387383,0.3239062284958403,0.21592223742610717,0
2017-07-12,3.8252787359597806,8.742031609047242,12.732462439349131,20.071622123693555,48.01499452554795,97.33761512064972,140.71001374349714,3.8252787359597806,-8515.686647171553,1791.3694893261172,-6824.770946432995,-12225686.445079396,-0.17752914918703497,-0.984115542601034,0.34123367092462487,0.26517679664785565,0
2017-07-13,0.403952713772683,7.947956903862481,10.153087071641524,19.536993435850256,48.262658155530566,95.3624184621486,140.84634613092607,3.8252787359597806,-6605.276745263476,1138.97947142486,-3035.80805474304,-3457723.0535385604,-0.19443122004766195,-0.9809161537413774,0.34266176923515795,0.21037148511220263,0
2017-07-14,0.469422763685184,4.698654213417664,10.596545981134703,19.59292967064772,48.626364635873095,91.60951935564754,141.17678881610428,3.8252787359597806,-2021.560356974625,0.0,9217.746736132203,0.0,-0.2112757555821793,-0.9774264960104055,0.3444359731061272,0.21791770905525026,0
2017-07-15,2.713766756579809,3.5871422340376924,13.17214951194598,22.29845155322451,51.074502453526065,92.19924939364333,143.78665115667033,2.713766756579809,-3544.8904442396406,0.0,5788.356798745828,0.0,-0.2280577712215198,-0.9736476020539838,0.3552103205872369,0.2579006917185662,0
2017-07-16,2.467382559064915,5.650572079329924,14.796556402149811,23.18731485827175,53.49139917976689,93.1620795887088,146.25378740795648,2.713766756579809,-4825.268219356893,1406.5620205459,3000.355447199137,4220186.020168316,-0.24477230089725957,-0.9695805901076308,0.3657436851912722,0.27661561725883227,0
2017-07-17,3.3584211536006734,8.539570469245414,16.95695013679304,26.2727628455141,56.51547786797934,95.50157752450038,149.4131487107051,3.3584211536006734,-6824.100105725809,2683.0031738091593,-2459.506133552692,-6598862.7623249665,-0.2614143985111562,-0.965226663665613,0.37824969459284374,0.300040816719353,0
2017-07-18,3.588472853251138,9.414276565916744,16.826697535914178,26.47426108810665,60.05734115103446,90.46507792606505,151.89411188961355,3.588472853251138,-8070.1501701504785,2528.2470713379234,-4577.020334856284,-11571838.25705452,-0.2779791393987801,-0.9605871111248129,0.3953895276380437,0.28017719754855225,0
2017-07-19,0.4685847539505544,7.415478760802382,13.47000355390495,26.202465993254087,57.90814182433615,88.58502601900902,151.03662694561007,3.588472853251138,-7644.673556791447,0.0,-4272.688637019317,-0.0,-0.2944616217868012,-0.9556633054034704,0.3834046283699748,0.23260983912704522,0
2017-07-20,0.2708877364437203,4.32794534364543,13.336938576575989,23.490025648217518,52.44882256979092,86.01211836496014,146.53365145282345,3.588472853251138,-5003.538468773843,0.0,919.1566913413112,0.0,-0.3108569682435036,-0.9504567035349151,0.35793022319297646,0.25428480417895405,0
2017-07-21,0.3327258239252158,1.0721983143195069,13.20024163681602,23.796787617950727,43.362521880715946,85.14465481633798,142.84106258190678,0.4685847539505544,-5623.2126783092735,3601.6523213346486,719.6996781703269,2592108.0165459574,-0.3271603271220951,-0.9449688462364056,0.3035718237943753,0.30441591181269356,0
2017-07-22,1.4231749729293188,2.026788533298271,11.909649853165531,25.081799365111515,43.52991854596561,86.43375358133027,142.8838081028497,1.4231749729293188,-6035.400674464024,2490.510230224383,-980.7580511815472,-2442587.9598425725,-0.34336687399638804,-0.939201357453208,0.30465256437336957,0.27359687890501067,0
2017-07-23,0.4540581215971038,2.2099589184516546,9.896325415697719,24.692881817847532,43.83742516179436,84.45674025866775,143.083459338799,1.4231749729293188,-6237.11939458595,1411.8511752290578,-1238.8010961304612,-1749002.7834468368,-0.3594718130884232,-0.9331559438780432,0.30637660959813856,0.22575060873608668,0
2017-07-24,1.4020583995806104,3.2792914941070492,7.939962661677656,24.8969127984707,45.23948356137497,85.78560309106268,144.43557270001244,1.4231749729293188,-7195.124919285323,371.02481355951386,-2743.505525803486,-1017908.6262107344,-0.3754703786876202,-0.9268343944460494,0.31321566228934317,0.1755095778426772,0
2017-07-25,0.4058576986211603,2.261974219798891,4.757347507047679,21.58404504296186,45.14314098522422,85.49503483367127,144.50690249588934,1.4020583995806104,-5285.51927669165,0.0,1249.2430393250963,0.0,-0.3913578365610259,-0.9202385798054075,0.3123943576778858,0.10538361760438432,0
2017-07-26,0.2717574699846949,2.079673568186482,4.560520223081819,18.030523776986772,44.510704934537095,85.5399087150201,144.70212292434184,1.4020583995806104,-4748.307758256041,0.0,3821.9696976818095,0.0,-0.4071294853542516,-0.9133704517637858,0.3076022938364886,0.10245895295949772,0
2017-07-27,1.233220266250506,1.9108354348563776,5.522852752888605,18.8597913294646,43.41946278453879,83.88631780046408,144.66073830596486,1.233220266250506,-3431.8046678826845,0.0,5576.830772386554,0.0,-0.4227806579826773,-0.9062320427107697,0.3001468352297802,0.12719762978862176,1
2017-07-28,3.4133589686332293,4.918336704868446,8.603485897596618,21.803727534412644,42.74872513556408,87.28625785699933,144.06068869665432,3.4133589686332293,-5460.844601039644,0.0,781.7638467341523,0.0,-0.4383067230125192,-0.898825465016444,0.29674108545724925,0.201257133875066,1
2017-07-29,9.637768318420518,14.284347553304269,16.818079243087816,28.727729096253352,51.447912052368615,96.43259725497865,153.4675381030929,9.637768318420518,-7172.917986865525,1137.517312401501,-4576.255044336266,-5205569.338897201,-0.45370308603134424,-0.8911529104063088,0.33523644601510527,0.32689527275604036,1
2017-07-30,3.43781208076167,16.488939367815433,19.801833202252382,29.698158617950106,54.472237604242565,99.75973066523521,156.90535018385455,9.637768318420518,-4921.6460897475,0.0,995.9934266470784,0.0,-0.46896519100763184,-0.8832166493127127,0.3471662218045113,0.3635215675573812,1
2017-07-31,2.5254948458424,15.601075245024605,20.925269648514174,28.865232310191832,56.98948757608195,101.98414360470963,159.32144996714376,9.637768318420518,-3824.1838155172513,0.0,5449.654189942429,0.0,-0.48408852163897587,-0.8750190302029955,0.3577012862225059,0.36717771186446585,1
2017-08-01,1.882557703992934,7.84586463059702,22.40196965388595,27.15931716093363,57.2935260260572,103.85537247625338,153.84019157238325,3.43781208076167,-2864.5174973312724,0.0,7567.322886729984,0.0,-0.4990686026885319,-0.8665624788845385,0.37242235231551996,0.39100350786051274,1
2017-08-02,3.676925993574628,8.084978543409978,25.80713817747588,30.3676584005577,60.69747885327351,107.532298469828,155.6792336089519,3.676925993574628,-7373.827471386137,2625.5197131300965,-3452.033820928928,-9063382.84724071,-0.5139010013093103,-0.8578494977869301,0.3898880887719328,0.42517644332247356,1
2017-08-03,1.8465322677828335,7.406015965350411,26.42045017900821,31.943302931896813,59.15703651039775,109.36138845650929,155.42135465537265,3.676925993574628,-7565.776329812708,4133.971661930023,-7602.502534237456,-31428530.036288828,-0.5285813283559292,-0.8488826652214553,0.3806236063349921,0.4466155124989132,1
2017-08-04,4.306355891009157,9.829814152366634,27.313447101384135,35.916932998980755,62.7230125526038,112.13539714802934,157.7047616575314,4.306355891009157,-5025.1726772373695,0.0,1127.0724312489726,0.0,-0.5431052396834317,-0.8396646346181327,0.3977242785402502,0.43546134010188386,1
2017-08-05,1.929672745188812,8.08256090398082,19.60535152815243,36.42343077124025,61.669357216312314,107.57550976597834,158.3064963081067,4.306355891009157,-2575.9704309637023,0.0,5401.016279627917,0.0,-0.5574684374327892,-0.8301981337405212,0.38955670584918567,0.31791074875945957,1
2017-08-06,1.579720763390094,7.815749399588079,17.74726021078085,37.54909341303323,63.2231141255104,108.23353904091763,156.4394224778331,4.306355891009157,-4098.799187098352,0.0,3969.621390999605,0.0,-0.5716666713027052,-0.8204859638785327,0.40413799235591585,0.28070841584217165,1
2017-08-07,3.077800594168775,6.587194102747697,18.299565959107227,39.2248356076214,66.16275149391065,109.81183216127637,158.71284648291658,3.077800594168775,-5391.898734133941,1567.7149186166894,3.592087340945484,5631.36891337439,-0.5856957398073508,-0.8105309990194823,0.4168708013250347,0.27658411335555544,1
2017-08-08,2.241262513154004,6.898783870712888,18.6582707682683,41.06024042215425,67.56103833820356,111.75794338366394,159.1709101982724,3.077800594168775,-6586.394263560953,3721.8767662296805,-2587.5378091872763,-9630496.853754971,-0.5995514915196489,-0.8003361849976323,0.4244559401843318,0.2761690943064985,1
2017-08-09,1.2170603905091986,6.536123497831993,16.198405165202868,42.00554334267875,67.58007130975533,108.87751291032528,159.71968344641763,3.077800594168775,-4573.512674512561,0.0,3433.9632243884967,0.0,-0.6132298262997502,-0.7899045386224707,0.4231167370953807,0.23969204014238135,1
2017-08-10,1.891900899851042,5.350223803514261,16.243773797271075,42.66422397627929,65.75324675547637,110.4339784262662,160.13783787457135,2.241262513154004,-6321.360969845428,0.0,-186.6796776675042,-0.0,-0.6267266965083301,-0.7792391467859886,0.41060406227651136,0.24704139489382987,1
2017-08-11,2.482037301468192,5.590998591828448,14.419455207730111,41.73290230911425,64.41000532098477,112.42499984653271,161.7476204416345,2.482037301468192,-5104.516717306905,79.34404006953537,1860.602586015128,147627.72613826545,-0.6400381082043503,-0.7683431655492202,0.3982130008782829,0.2238698030821658,1
