is_flood,dem,slope,twi,landcover,soil_sand,soil_clay,soil_cfvo,rain_annual_norm,rain_monsoon_norm,snow_winter,snow_spring,hand,rain_event_7d,rain_antecedent_30d,rain_max_daily,runoff_event_7d,runoff_antecedent_30d,runoff_max_daily
1,1577.0,2.2334597,19.688118,30.0,21.0,24.0,12.0,533.76666,178.73842,0.6360286,0.6927595,0.023975825,134.09186,66.71462,90.23988,0.034495253,0.014801184,0.016298717
1,882.0,29.995842,9.395454,30.0,36.0,26.0,18.0,1297.8273,874.9479,0.9183551,0.9901216,343.07913,482.61017,248.75192,301.7271,0.2267906,0.059491932,0.07409596
1,1711.0,23.547136,10.249674,10.0,30.0,24.0,15.0,2075.2522,1080.2227,0.74574107,0.9548902,189.12077,513.39087,240.00421,513.39087,0.39451113,0.16899426,0.14735515
1,837.0,26.232098,9.792245,10.0,37.0,25.0,15.0,1306.4177,1025.2882,0.969378,0.9982833,415.83344,607.2965,340.06644,321.98022,0.060465585,0.011221808,0.023304837
1,476.0,6.8410473,11.476707,10.0,41.0,26.0,10.0,1222.5842,942.8921,0.5238915,0.5933692,55.544044,619.10297,296.60657,309.55148,0.012291606,0.0033588049,0.0054592737
1,1036.0,18.722929,9.972299,30.0,32.0,26.0,13.0,1225.8665,847.62683,0.9716347,0.9923465,146.33607,249.02922,236.05367,249.02922,0.1467081,0.025066113,0.057971198
1,1589.0,4.8464904,12.538841,10.0,23.0,25.0,12.0,671.5126,199.29752,0.63911897,0.8115172,6.336139,130.97766,69.2773,115.421295,0.104509875,0.06195443,0.034914657
1,375.0,4.3498335,11.961865,40.0,23.0,19.0,10.0,1185.4105,812.0679,0.9803187,0.9917141,17.964493,147.7542,274.21783,147.7542,0.1401074,0.03516117,0.049163327
1,592.0,7.0693665,11.560386,10.0,35.0,22.0,12.0,1167.7439,870.0102,0.9463101,0.9983313,27.147343,517.841,341.88,421.4682,0.101958245,0.017579975,0.030147912
1,1205.0,36.18729,9.994194,10.0,31.0,30.0,18.0,1791.8291,934.0566,0.8243016,0.98898894,170.18085,636.17365,219.89703,437.78156,0.3657385,0.19806312,0.12389053
1,227.0,2.309948,12.928254,40.0,27.0,28.0,2.0,775.8567,586.076,0.9865191,0.99915683,3.2223687,256.8672,143.34772,256.8672,0.12814493,0.014037644,0.07636044
1,335.0,1.2523798,19.733606,80.0,36.0,24.0,23.0,1085.1309,727.84796,0.96323276,0.99673367,0.03872807,79.49886,266.5302,82.74836,0.1938655,0.06349542,0.09819895
1,1059.0,28.411865,10.37121,30.0,36.0,28.0,16.0,802.2241,436.972,0.89621836,0.96944916,144.71614,305.53094,149.56102,192.75755,0.1204364,0.037505608,0.04256846
1,267.0,2.4885182,12.491162,30.0,38.0,22.0,9.0,860.468,603.5904,0.9897343,0.98601097,24.038904,0.0,184.31104,172.1612,0.17743303,0.026369859,0.093271844
1,676.0,29.837221,11.350028,10.0,36.0,27.0,16.0,1287.8865,854.8186,0.90927106,0.99235666,142.65218,464.53247,242.42929,294.87814,0.22107841,0.057324108,0.07207557
1,220.0,2.2323647,12.9152565,40.0,20.0,35.0,3.0,718.6196,517.58405,0.9903145,0.9938643,171.1181,75.0447,110.004616,178.93349,0.15667596,0.01360598,0.08154402
1,1581.0,2.0987053,17.550505,40.0,22.0,25.0,13.0,544.39984,175.71718,0.5965451,0.80994284,0.2386305,136.79573,58.779976,83.05818,0.038376328,0.014818329,0.022243435
1,220.0,1.2005253,16.0658,80.0,32.0,24.0,7.0,897.4999,632.2008,0.97966397,0.9896098,2.3329463,5.7524233,220.4195,163.00073,0.18037288,0.03357019,0.09852496
1,1645.0,8.296068,11.341038,10.0,27.0,29.0,16.0,678.64606,209.02357,0.49311495,0.9245516,54.517773,163.14993,79.61332,125.41457,0.09040235,0.06471056,0.02694959
1,250.0,2.0795887,12.903283,30.0,39.0,20.0,7.0,882.8477,620.2229,0.9853321,0.99482715,1.9448764,74.17629,178.70198,95.64571,0.14986657,0.022673257,0.084814385
1,228.0,2.591772,12.321168,10.0,30.0,27.0,5.0,935.84393,668.48065,0.9837186,0.99594307,5.2186694,8.022815,233.98212,172.77959,0.16850792,0.03268667,0.09454577
1,612.0,14.513934,10.550157,30.0,34.0,23.0,18.0,1167.4371,855.777,0.98002565,0.9994012,188.54507,446.87817,216.3574,341.161,0.05257476,0.0071698185,0.024056965
1,479.0,21.16456,10.185926,10.0,28.0,19.0,17.0,1114.6116,777.9183,0.97823733,0.99594414,91.85438,162.97832,206.58289,162.97832,0.06645765,0.011616029,0.03049527
1,1955.0,22.600935,10.363238,10.0,31.0,29.0,13.0,1289.3083,927.62994,0.7508078,0.96220815,666.2977,481.52216,324.00397,317.48578,0.14004178,0.03343734,0.046211395
1,1577.0,2.2790165,19.5507,30.0,25.0,26.0,14.0,516.52185,177.05675,0.6172695,0.6644832,0.007756671,128.17854,57.96109,118.26065,0.03498087,0.01644058,0.012786023
1,380.0,13.235719,14.337016,0.0,40.0,29.0,13.0,1397.2667,1052.2701,0.5238915,0.5933692,324.6795,597.864,419.3121,287.7141,0.015558566,0.029984517,0.003863754
1,929.0,32.05778,10.773919,10.0,37.0,28.0,20.0,841.1869,463.7358,0.5725734,0.9267505,127.73985,313.7023,156.91927,191.5667,0.12579565,0.03859521,0.043277353
1,580.0,16.633162,10.391533,10.0,36.0,21.0,16.0,1171.5328,876.0823,0.9592809,0.9893116,65.909775,518.67444,300.86047,328.80856,0.0764985,0.01684676,0.02681483
1,1593.0,1.6445788,18.389677,40.0,24.0,28.0,13.0,599.7383,250.1805,0.6336066,0.9685169,0.101638466,262.5992,85.78117,173.47006,0.13309304,0.18795244,0.04117098
1,226.0,2.33534,12.717992,40.0,32.0,25.0,2.0,740.93384,565.45044,0.99620354,0.9950664,187.57811,248.3635,131.36266,248.3635,0.12999108,0.012349183,0.0762285
1,1578.0,2.2352297,18.73678,30.0,21.0,25.0,12.0,531.9431,178.47446,0.62728673,0.5955876,0.025720997,132.34338,66.776505,101.044075,0.033996366,0.015003694,0.0161376
1,630.0,19.125998,11.005675,10.0,36.0,26.0,18.0,1363.6445,928.3961,0.81141865,0.9651833,142.48163,525.6984,262.62387,288.52017,0.28433895,0.07558609,0.09544796
1,213.0,1.796267,12.975183,80.0,19.0,34.0,5.0,683.13,484.04916,0.9570209,0.9979119,1.6377946,0.0,125.82126,192.69713,0.20910412,0.017633835,0.09741322
1,1318.0,30.742376,9.6967535,10.0,27.0,30.0,16.0,1587.2539,945.28,0.84986466,0.9849899,750.03503,691.35046,258.59647,418.46024,0.33075136,0.112398595,0.12282311
1,938.0,32.68672,9.641319,10.0,36.0,25.0,16.0,1331.5485,972.51196,0.96302074,0.9951881,442.69257,470.4328,314.6905,261.61768,0.2091115,0.040912017,0.08110289
1,217.0,0.9225893,16.69998,60.0,30.0,27.0,6.0,865.5325,604.084,0.9883281,0.98906535,1.2776911,0.0,208.73578,168.34099,0.19083181,0.034033526,0.09964278
1,524.0,8.722397,10.720836,10.0,38.0,25.0,15.0,1306.8076,1030.3905,0.9462488,0.99300647,78.93057,518.9632,340.1345,267.89108,0.07799548,0.017101217,0.034229357
1,380.0,12.477642,12.256198,30.0,36.0,24.0,23.0,1015.2839,692.13043,0.9636782,0.98973393,22.783405,12.400602,256.86264,99.23859,0.1465252,0.047502577,0.08089435
1,800.0,26.609827,10.161369,10.0,37.0,27.0,16.0,1251.9225,796.2149,0.6598306,0.9615756,260.50183,422.49792,238.34665,277.93698,0.18922158,0.044134587,0.064743474
1,598.0,3.827414,11.881014,50.0,34.0,24.0,11.0,1128.2059,829.4799,0.9636608,0.98811793,51.950638,520.5808,321.79633,432.2794,0.09076018,0.015171953,0.024680559
1,1327.0,19.807383,10.154467,10.0,32.0,27.0,15.0,1177.919,826.65393,0.93657875,0.99777514,607.85626,438.96445,290.1303,264.84338,0.14481159,0.033133775,0.05426533
1,220.0,2.0044026,13.427234,40.0,31.0,29.0,6.0,862.8753,600.2267,0.9881786,0.99217796,1.4484001,0.0,210.61043,164.63713,0.19546829,0.034963988,0.10075343
1,400.0,15.183984,10.4735155,10.0,37.0,22.0,14.0,1117.8961,831.5506,0.9807938,0.9988989,89.1525,464.83563,250.7728,322.3764,0.12821235,0.022764852,0.05666057
1,1594.0,1.7121208,16.823969,50.0,25.0,28.0,11.0,628.97797,266.68863,0.58225644,0.95675087,0.14244834,304.0783,88.49942,199.50851,0.13518971,0.15020941,0.03661126
1,0.0,0.0,19.477886,0.0,36.0,24.0,9.0,1190.216,925.6938,0.5238915,0.5933692,0.05063309,608.7447,284.9454,304.37234,0.0139189605,0.0032057792,0.007073792
1,788.0,10.6477375,11.059297,10.0,37.0,23.0,16.0,1352.0574,1026.3636,0.97134185,0.99683774,342.7425,468.37738,343.2062,252.72427,0.18008031,0.032402977,0.071770765
1,859.0,33.61044,9.408508,10.0,35.0,28.0,17.0,1268.0656,814.6219,0.929871,0.9872885,311.21387,428.52777,229.8084,281.24942,0.2096517,0.052980877,0.06803347
1,1593.0,4.241063,15.976466,40.0,19.0,25.0,13.0,660.6683,223.04529,0.715377,0.9642479,5.555201,181.59479,70.37489,134.30647,0.17962955,0.25500187,0.07744809
1,725.0,17.97813,10.214891,10.0,32.0,25.0,17.0,1140.7476,803.30835,0.9451252,0.9914723,202.57843,241.92024,201.54323,240.29956,0.086492985,0.016583469,0.040862802
1,1449.0,13.908234,10.531506,30.0,37.0,29.0,14.0,1245.9961,917.0392,0.8693938,0.9759314,487.0246,579.1824,324.66486,298.78506,0.030056275,0.02664985,0.008039601
1,1568.0,36.735252,9.415746,10.0,32.0,31.0,17.0,1289.5303,911.4803,0.6767988,0.976178,951.9543,466.5743,268.0369,233.28716,0.20713128,0.05591593,0.07092969
1,0.0,0.0,20.022652,60.0,35.0,22.0,10.0,1205.2292,943.7836,0.5238915,0.5933692,0.06908233,599.69824,296.16614,302.15503,0.011947007,0.0031063,0.005700483
1,234.0,1.8029674,13.17161,40.0,29.0,26.0,3.0,870.13794,663.8606,0.99129915,0.9985435,2.2273684,287.8862,205.54625,231.21474,0.1239534,0.020132001,0.08088205
1,0.0,0.0,20.014933,0.0,37.0,24.0,10.0,1197.734,934.7525,0.5238915,0.5933692,0.044717498,601.8267,292.38855,300.91336,0.012931483,0.0031559642,0.0063860924
1,372.0,2.6691303,12.841092,80.0,34.0,22.0,10.0,1200.4785,925.766,0.9769541,0.9952571,4.5365567,625.8282,283.5489,346.8207,0.00880629,0.002043411,0.0036209447
1,232.0,2.5125496,12.669622,40.0,37.0,21.0,7.0,972.56335,688.02936,0.99374604,0.9999045,3.8531854,101.6112,226.56705,101.6112,0.12599708,0.023639437,0.0730115
1,226.0,2.0842927,12.940243,40.0,29.0,27.0,2.0,756.85614,571.5242,0.9851859,0.999503,10.736672,239.47311,134.94986,239.47311,0.13110468,0.012784596,0.07597558
1,816.0,17.316448,10.856021,10.0,36.0,25.0,14.0,1352.457,1033.0906,0.973625,0.99811137,279.52338,475.13138,344.00543,254.00572,0.17815314,0.030810002,0.07137295
1,397.0,14.465612,11.186333,10.0,28.0,22.0,16.0,1052.3716,709.9321,0.89268136,0.96246374,53.00404,104.274155,253.75775,104.274155,0.11593378,0.031527054,0.051320184
1,0.0,0.0,22.384758,60.0,35.0,22.0,9.0,1197.7119,934.7258,0.5238915,0.5933692,0.031777978,601.84705,292.3666,300.92355,0.012934385,0.0031561104,0.006388114
1,594.0,16.051537,10.364122,40.0,41.0,25.0,15.0,1279.7639,975.488,0.9767104,0.99346167,77.75019,608.58026,328.81396,293.06686,0.009657141,0.008219702,0.002878301
1,232.0,2.0708811,14.038201,50.0,30.0,26.0,4.0,829.62476,622.3755,0.96210885,1.0,0.6513394,268.5296,156.91348,268.5296,0.124334395,0.016743824,0.07807676
1,359.0,3.8819306,11.7621,40.0,23.0,19.0,7.0,1147.6746,786.0136,0.99344903,0.9924197,13.977288,132.45323,238.98369,132.45323,0.090715386,0.015870199,0.027456252
1,362.0,8.171459,13.777381,80.0,24.0,20.0,11.0,1070.2153,721.6043,0.8820618,0.9698392,20.317646,89.047035,258.67337,89.047035,0.14686568,0.04386854,0.06899066
1,227.0,1.837676,13.189771,40.0,27.0,27.0,2.0,779.89014,602.05927,0.9844694,0.99880487,187.58864,286.12112,135.70088,286.12112,0.12557305,0.016853675,0.079170056
1,610.0,7.0597863,11.470426,40.0,42.0,27.0,12.0,1218.2561,922.5044,0.9665808,0.9974701,17.400108,622.86597,302.1938,316.24115,0.009604962,0.008657757,0.0025884926
1,239.0,1.5521334,13.137207,40.0,39.0,20.0,5.0,986.56854,754.36273,0.9757261,0.987924,3.914346,339.40945,256.08017,169.70473,0.15780987,0.027886782,0.09647467
1,1116.0,37.1858,9.513274,30.0,31.0,29.0,17.0,1643.9241,923.4103,0.5086066,0.95142084,449.86676,729.24274,242.40083,372.44818,0.3349688,0.13979138,0.12614496
1,555.0,12.111917,10.18254,10.0,37.0,23.0,12.0,1094.6401,822.918,0.9899908,0.9983898,148.61403,495.0756,268.68933,330.2881,0.1300965,0.022284068,0.05127507
1,646.0,25.884214,10.111966,10.0,36.0,25.0,15.0,1378.64,934.1006,0.93683684,0.9872382,159.83467,543.6635,260.38425,308.45978,0.30589545,0.0818849,0.10623507
1,244.0,0.7337053,16.885094,80.0,37.0,25.0,7.0,1091.5482,844.73456,0.9621341,0.98925847,1.0351161,383.12332,272.74472,201.64331,0.1896316,0.030779185,0.109073505
1,341.0,3.9341848,16.618038,80.0,36.0,24.0,23.0,1168.8131,804.2778,1.0,1.0,0.28671572,139.99484,260.02493,139.99484,0.1194929,0.026323011,0.036937453
1,375.0,6.389839,11.839447,10.0,32.0,28.0,11.0,1138.6824,785.1505,0.9481578,0.9936482,30.261934,127.04006,261.03586,127.04006,0.13098755,0.027278928,0.038254075
1,226.0,1.5373143,14.507273,40.0,29.0,29.0,7.0,791.6901,615.15204,0.9715383,0.9931529,12.006614,262.23495,180.24481,248.11385,0.120269805,0.017696276,0.07599615
1,866.0,11.813029,10.479885,30.0,34.0,25.0,14.0,1224.4135,874.8006,0.98694056,0.9928252,214.50198,448.7274,202.44397,448.7274,0.093554996,0.014674304,0.039180867
1,1832.0,39.594196,9.53675,10.0,36.0,24.0,23.0,943.96387,484.8482,0.14532545,0.7262109,628.44403,131.11504,172.32376,164.11049,0.08909373,0.031187842,0.037629325
1,1798.0,36.05759,9.681326,10.0,30.0,23.0,14.0,1721.969,791.57495,0.69564533,0.9515718,839.937,527.29456,194.88657,249.10316,0.3539179,0.22318704,0.11682941
1,234.0,1.7899053,13.114784,40.0,30.0,26.0,4.0,872.27515,665.451,0.9933841,0.9937758,2.1832187,279.94592,219.75693,203.1008,0.12413486,0.020628689,0.08103899
1,361.0,2.41013,11.937118,50.0,41.0,21.0,11.0,1100.083,838.98315,0.984294,0.99162304,39.88767,509.6641,301.68045,282.91605,0.11841947,0.019708823,0.050587248
1,254.0,2.596122,13.408566,40.0,37.0,23.0,4.0,890.8504,642.8599,0.98953676,0.9919385,5.2218947,152.43153,176.85208,152.43153,0.12873824,0.01859537,0.077732354
1,1577.0,1.4627179,19.77488,30.0,25.0,25.0,15.0,532.0092,181.57507,0.28953367,0.40831903,0.009294037,150.51016,61.501366,97.246124,0.04061132,0.01573134,0.015255292
1,459.0,6.2434587,11.577922,40.0,40.0,25.0,10.0,1213.5592,934.7973,0.5238915,0.5933692,22.927254,625.5614,290.02643,312.7807,0.012876529,0.0033374985,0.0056950646
1,1748.0,23.044268,10.347827,40.0,30.0,21.0,13.0,1634.6477,957.8162,0.3580545,0.92612845,206.18808,604.0953,244.28697,557.6662,0.3746637,0.17397493,0.13263412
1,657.0,31.284943,11.815559,10.0,37.0,26.0,17.0,1293.9332,883.4715,0.7969013,0.9864468,123.23397,482.85388,254.62473,301.02728,0.2247547,0.057075594,0.07526335
1,234.0,1.2799149,13.381061,40.0,37.0,21.0,3.0,936.5342,721.1647,0.9796033,0.9953313,1.1781974,315.98804,224.69215,163.50719,0.12965457,0.024171047,0.08293715
1,541.0,9.267584,11.874988,30.0,41.0,27.0,15.0,1656.3198,1141.7579,0.9181569,0.99511814,49.63084,0.0,0.0,0.0,0.054858856,0.09702914,0.014680046
1,520.0,14.4657755,10.405745,20.0,39.0,25.0,17.0,1287.7953,1029.0673,0.97400236,0.9981248,106.554504,604.8295,331.48267,314.39984,0.05957189,0.010244718,0.02608861
1,1497.0,24.295954,10.407371,30.0,31.0,30.0,14.0,1189.4197,804.8159,0.89795303,0.98507196,358.50378,439.35193,290.22684,264.45667,0.14704992,0.03575189,0.053585656
1,264.0,3.0549078,11.993059,20.0,41.0,24.0,8.0,879.7022,619.37244,0.9916302,0.9931475,21.221432,11.348907,196.4953,156.70738,0.17627108,0.030371653,0.095196776
1,252.0,2.4258413,12.311155,20.0,36.0,26.0,10.0,848.07605,591.84955,0.9886789,0.99178994,24.380291,0.0,182.86911,182.07265,0.18333732,0.026120452,0.094169885
1,229.0,1.882675,12.822068,40.0,34.0,28.0,7.0,861.2208,598.1312,0.9652926,0.99890125,1.908807,35.70452,168.83072,147.4941,0.16658017,0.021597002,0.08841614
1,228.0,2.423968,12.679789,40.0,27.0,27.0,2.0,776.9864,588.23236,0.99183965,0.9985674,2.580136,262.42313,144.74762,262.42313,0.12781255,0.014397876,0.07679161
1,793.0,9.615106,10.858043,10.0,37.0,26.0,14.0,1275.6311,981.15125,0.97547525,0.9965445,54.554886,497.54123,332.08124,295.05396,0.1144311,0.022622433,0.04208829
1,0.0,0.0,20.936598,0.0,39.0,28.0,10.0,1250.3085,972.19763,0.5238915,0.5933692,0.092789575,615.8263,309.75308,340.7416,0.006160584,0.0046538836,0.002369109
1,220.0,0.6924554,18.112282,80.0,29.0,27.0,8.0,920.4022,654.4174,0.98192495,0.9979038,0.58741164,11.308022,226.61118,161.10748,0.178608,0.033836883,0.099515796
1,679.0,6.963986,11.724214,10.0,39.0,29.0,12.0,1259.7751,952.05414,0.9670774,0.99656,20.171316,513.822,321.81085,295.3416,0.112006545,0.020255554,0.03942464
1,880.0,21.310684,9.909264,10.0,33.0,23.0,16.0,1132.0619,807.7798,0.9670826,0.9991838,378.47925,282.98642,198.59872,282.98642,0.073923886,0.0129388925,0.034453213
1,1263.0,36.817993,9.456514,10.0,31.0,31.0,18.0,1323.9617,938.1754,0.5379573,0.9755452,747.0821,482.99286,286.9697,241.49643,0.21589942,0.056043003,0.07665012
1,755.0,15.372003,10.531964,10.0,37.0,27.0,14.0,1300.9454,1009.4081,0.9784937,0.9966921,137.35922,572.2288,348.05527,297.95898,0.08125528,0.014253761,0.030439995
1,813.0,20.202654,9.774511,10.0,40.0,26.0,14.0,1264.3524,959.7124,0.97278893,0.99814236,308.68085,600.843,328.52563,276.46735,0.009611302,0.009067299,0.002686967
1,326.0,1.9790206,12.298412,50.0,41.0,22.0,11.0,1095.677,834.4906,0.9719719,0.9959171,41.338177,513.8744,294.55222,281.13943,0.13568504,0.023334457,0.059602685
1,222.0,2.2901177,12.643949,40.0,30.0,29.0,9.0,822.8717,566.9158,0.98159593,0.9997798,6.391411,0.0,198.2563,163.93344,0.20066124,0.027399538,0.09563686
1,701.0,19.898478,9.970346,10.0,40.0,26.0,14.0,1280.6876,973.30396,0.95064574,0.99078184,199.01642,611.58276,330.39957,295.52426,0.010314243,0.0103494385,0.0027159597
1,793.0,31.297087,9.698355,10.0,35.0,26.0,17.0,1347.1173,947.9938,0.7195748,0.97601247,344.84714,497.943,283.32855,259.90164,0.2478473,0.0635064,0.08795162
1,680.0,30.944664,10.353544,10.0,36.0,25.0,16.0,1349.7826,928.8974,0.914782,0.9819083,166.81027,530.75,260.50497,296.9645,0.29077387,0.08008739,0.097389385
1,250.0,2.5789912,12.333931,40.0,36.0,23.0,7.0,885.7782,623.50916,0.9770799,0.9940849,12.371352,80.94676,176.29984,97.58263,0.14597274,0.021379126,0.08318085
1,376.0,3.4463766,11.958412,40.0,22.0,20.0,10.0,1167.4996,794.2557,0.9937886,0.9934303,8.328436,125.49474,272.89096,81.4596,0.14699388,0.03877638,0.05404741
1,222.0,1.9430352,13.27362,40.0,29.0,29.0,3.0,768.23145,533.31604,0.9782596,0.9998243,0.9360733,0.0,163.83174,181.76729,0.19297302,0.022009857,0.0916874
1,236.0,1.4130869,13.390207,40.0,37.0,22.0,4.0,949.28455,729.7621,0.9722151,0.9915763,2.8604648,315.8236,232.62393,158.08238,0.13452008,0.025018226,0.08550885
1,248.0,2.3010945,12.581304,50.0,37.0,22.0,7.0,881.94385,619.4336,0.9820251,0.9926975,2.494333,78.713844,175.75171,97.27276,0.1478685,0.021716591,0.083806634
1,219.0,1.8641735,13.86007,40.0,21.0,33.0,5.0,722.9513,512.9667,0.98633033,1.0,1.5526245,0.0,146.75941,179.06036,0.20377639,0.018109977,0.09648133
1,1988.0,30.97892,9.796157,10.0,36.0,24.0,23.0,1149.7845,632.71405,0.660169,0.9425782,644.3166,133.6484,261.03625,133.6484,0.11706359,0.030959353,0.048356287
1,560.0,16.709843,10.4427395,10.0,37.0,26.0,15.0,1304.3811,1028.6493,0.9694332,0.9977056,172.23459,611.4469,340.1849,310.64993,0.053122215,0.010140456,0.02126641
1,220.0,0.9104209,17.773647,80.0,28.0,28.0,5.0,930.3401,663.7514,0.98387116,0.9997638,1.119948,5.5783153,230.36908,171.76915,0.1749007,0.03346945,0.09817614
1,362.0,9.839201,14.497524,60.0,23.0,19.0,12.0,1069.0299,720.47723,0.9413597,0.97388005,21.19965,65.61317,261.19977,80.528145,0.15693979,0.049288202,0.07782549
1,1737.0,30.535595,9.60424,30.0,29.0,25.0,14.0,1664.6178,945.556,0.4051395,0.93087953,1056.5642,747.08356,252.31917,430.7892,0.3406061,0.14312936,0.13221022
1,239.0,1.398312,14.07949,40.0,29.0,21.0,3.0,1035.562,802.799,0.97632796,0.99451053,0.49218243,360.1849,255.94885,180.09245,0.15620334,0.026514549,0.09429808
1,1366.0,17.404217,10.85013,40.0,32.0,31.0,14.0,1358.5334,710.2733,0.91272956,0.98247755,318.86862,494.31863,206.88376,326.01105,0.18542264,0.045494676,0.05724398
1,1189.0,9.60356,11.903936,40.0,36.0,29.0,16.0,1385.9269,728.7359,0.88556874,0.9915948,25.746513,206.1832,223.32391,206.1832,0.20947477,0.025844712,0.07562473
1,249.0,2.4460003,12.637473,40.0,42.0,25.0,6.0,878.6847,617.2033,0.98791146,0.99478006,22.191132,11.609975,201.59656,157.2609,0.17919749,0.03130907,0.09643837
1,689.0,6.643354,11.433105,50.0,38.0,28.0,12.0,1235.0801,924.45123,0.9599272,0.98949784,47.843346,502.0408,310.20026,278.1712,0.11138819,0.018685596,0.039036117
1,227.0,2.109998,13.277299,40.0,26.0,28.0,2.0,778.67664,590.3678,0.9943412,0.9976953,1.0772107,264.40775,145.31767,264.40775,0.12748028,0.014758182,0.077222705
1,228.0,2.591772,12.321168,10.0,30.0,27.0,5.0,935.84393,668.48065,0.9837186,0.99594307,5.2186694,8.022815,233.98212,172.77959,0.16850792,0.03268667,0.09454577
1,350.0,11.313175,10.946903,40.0,29.0,23.0,14.0,1123.6327,803.28235,0.9957304,0.99741995,37.71453,267.18393,213.29214,267.18393,0.054518346,0.009245927,0.026757179
1,225.0,1.8293605,13.857314,40.0,28.0,29.0,6.0,792.9428,550.0763,0.9751164,0.9955156,0.6718171,0.0,172.42258,181.33968,0.19345638,0.02419673,0.09253847
1,629.0,7.8397856,11.119614,40.0,42.0,27.0,13.0,1236.2114,934.2506,0.9610514,0.997309,54.306866,611.35834,313.60114,298.40976,0.010352058,0.0103182485,0.0026843024
1,233.0,2.7131639,12.570703,40.0,30.0,25.0,3.0,842.608,638.45184,0.9872546,0.9992912,2.8311503,293.68628,161.25052,293.68628,0.123119034,0.01767542,0.080040365
1,1034.0,25.631197,10.06156,10.0,39.0,27.0,15.0,1210.9254,903.8654,0.96859324,0.9913451,412.54074,581.7868,298.6782,322.85437,0.012804204,0.013074941,0.0030667002
1,274.0,2.5423732,12.096493,20.0,38.0,22.0,8.0,874.7236,616.32666,0.98965675,0.99612653,22.09901,12.488362,182.35472,153.75995,0.16793284,0.025767773,0.090651736
1,362.0,7.932929,10.7652445,10.0,35.0,22.0,9.0,884.8206,624.0259,0.96336806,0.9980255,114.41537,2.5061152,184.69034,166.12326,0.16408136,0.027784087,0.09073406
1,220.0,1.8225659,12.884211,40.0,28.0,30.0,5.0,766.9047,531.9325,0.97705567,0.99949926,9.655895,0.0,170.4462,179.34447,0.18850794,0.020820389,0.09182339
1,1588.0,29.909674,9.607056,10.0,30.0,32.0,16.0,1429.0367,929.5487,0.83296734,0.9846748,807.72943,606.74207,242.78188,488.62506,0.33592126,0.10671505,0.11749099
1,1371.0,13.350083,10.769292,10.0,36.0,31.0,16.0,1280.9122,928.9641,0.937034,0.98872155,180.06511,533.17285,347.1679,282.26163,0.061268806,0.034178447,0.020172713
1,713.0,12.495537,10.636413,10.0,27.0,21.0,16.0,1249.4666,864.16815,0.9790765,0.995465,117.397064,191.91486,268.92215,191.91486,0.20799632,0.047641892,0.073822945
1,522.0,12.932957,10.1873,10.0,35.0,23.0,12.0,1089.6824,821.3994,0.99582106,0.99728477,164.90038,489.91736,268.34015,326.34384,0.13694614,0.023275832,0.055493277
1,1583.0,30.737623,10.052992,30.0,31.0,21.0,15.0,1578.877,826.6702,0.608732,0.9331382,140.71509,600.48865,222.1503,280.40942,0.28600886,0.10729548,0.0966215
1,0.0,0.0,20.23299,0.0,34.0,23.0,10.0,1048.0714,810.1855,0.5238915,0.5933692,0.033436548,468.93646,266.19525,258.27902,0.1168038,0.020199547,0.053331085
1,217.0,2.1314118,13.684094,40.0,29.0,30.0,8.0,829.68176,574.33014,0.99172705,0.9867875,2.9203346,0.0,199.03833,152.83046,0.20853193,0.034606356,0.10368754
1,760.0,15.543163,10.571716,10.0,36.0,28.0,15.0,1277.2421,985.862,0.95898575,0.9955474,63.337162,491.2061,326.9475,291.10654,0.11295305,0.022168541,0.04241339
1,241.0,1.948276,12.8565445,40.0,36.0,24.0,5.0,871.58167,652.2121,0.97253466,0.99807125,2.5722659,281.68588,171.19064,281.68588,0.123756334,0.018870153,0.08046609
1,225.0,4.1953135,11.911696,10.0,32.0,26.0,12.0,811.4478,559.8347,0.99189764,0.99549717,14.613099,0.0,196.89096,167.47278,0.19829357,0.024305265,0.09688823
1,288.0,1.5132097,12.756615,40.0,37.0,21.0,6.0,1000.3305,752.15894,0.9721278,0.99225,8.1909895,421.78165,256.78745,229.24245,0.15359098,0.032440525,0.07286738
1,215.0,1.2337154,15.687028,80.0,27.0,30.0,10.0,829.7878,575.49396,0.9923452,0.99303913,1.094388,0.0,195.58188,155.40356,0.20727102,0.034676034,0.103495404
1,68.0,6.6638594,17.049746,0.0,34.0,26.0,2.0,735.0959,561.2404,0.5238915,0.5933692,56.04243,245.22194,129.4645,245.22194,0.13113964,0.011865319,0.076162554
1,227.0,2.9147737,12.839573,40.0,34.0,25.0,2.0,771.759,563.7514,0.96299434,0.997426,1.5437906,179.67024,134.4138,179.67024,0.13500308,0.013349503,0.07612181
1,223.0,1.9676942,13.593608,40.0,28.0,29.0,3.0,775.715,539.74524,0.9803321,0.99914426,2.2703066,0.0,159.17209,187.412,0.19149153,0.021449724,0.09086678
1,228.0,2.0875666,12.543663,40.0,26.0,28.0,2.0,784.575,590.9832,0.99259335,0.99423146,2.393022,257.03455,145.91061,257.03455,0.12774365,0.014354381,0.07629982
1,928.0,20.564032,10.28695,10.0,34.0,27.0,15.0,1261.1416,894.1957,0.9929203,0.999992,107.82343,569.8666,234.83441,510.2609,0.28019187,0.08694855,0.09298121
