date,rain_1d,rain_3d,rain_7d,rain_14d,rain_30d,max_rain_3d,is_flood
2002-08-01,0.0984572945236461,0.49096270757339067,6.144369629919585,15.041433789045945,27.523900747391046,0.3225550243203425,0
2002-08-02,0.0562363950926892,0.2246440783457374,5.154853414866578,14.13724964042643,26.30139227529311,0.0984572945236461,0
2002-08-03,2.506534855798802,2.661228545415134,6.516077580579612,13.790274651624767,26.19786526443311,2.506534855798802,0
2002-08-04,0.7935775065625705,3.3563487574540583,4.854719695314376,13.14569081638123,25.711851949387313,2.506534855798802,0
2002-08-05,0.1994720977206907,3.49958446008206,4.0467835627481445,11.587147943408194,24.94813210970402,2.506534855798802,0
2002-08-06,1.9784060350082864,2.9714556392915448,5.702634573436089,13.323789540624068,26.819270189455526,1.9784060350082864,0
2002-08-07,0.529181601231743,2.707059733960717,6.161865785938426,12.86413888747592,27.299661798016217,1.9784060350082864,0
2002-08-08,1.0446127198139594,3.5522003560539854,7.108021211228739,13.252390841148324,27.43217280813732,1.9784060350082864,0
2002-08-09,0.7048895239467747,2.2786838449924742,7.756674340082824,12.911527754949402,27.219570133504785,1.0446127198139594,0
2002-08-10,1.2224624327906688,2.9719646765513996,6.472601917074693,12.988679497654305,28.329640067080646,1.2224624327906688,0
2002-08-11,4.77805551141453,6.705407468151971,10.457079921926653,15.311799617241029,32.762801202568255,4.77805551141453,0
2002-08-12,5.097754385078449,11.098272329283645,15.355362209284412,19.402145772032554,37.04374901145263,5.097754385078449,0
2002-08-13,4.905719598293474,14.78152949478645,18.282675772569597,23.985310346005686,41.6134420286997,5.097754385078449,0
2002-08-14,0.8253229068318355,10.828796890203755,18.578817078169692,24.740682864108116,42.41500822212823,5.097754385078449,0
2002-08-15,0.030553646866424,5.761596151991729,17.564758005222153,24.672779216450895,41.87299301148126,4.905719598293474,0
2002-08-16,0.0,0.855876553698256,16.859868481275377,24.616542821358205,40.10631678931042,0.8253229068318355,0
2002-08-17,0.1067957713940536,0.13734941826047406,15.744201819878764,22.216803736953455,39.8210087768909,0.1067957713940536,0
2002-08-18,0.601285337940174,0.7080811093342241,11.567431646404408,22.02451156833106,39.46187357111887,0.601285337940174,0
2002-08-19,0.2248402497336805,0.9329213590679046,6.694517511059639,22.049879720344048,36.833203976252086,0.601285337940174,0
2002-08-20,0.0282497735102831,0.854375361184134,1.817047686276449,20.09972345884605,35.42329240795626,0.601285337940174,0
2002-08-21,0.0837366033333777,0.33682662657733775,1.075461382777991,19.654278460947683,33.74901404059591,0.2248402497336805,0
2002-08-22,0.1436464967008678,0.255632873544525,1.188554232612435,18.753312237834592,33.650896099504365,0.1436464967008678,0
2002-08-23,0.4954479648762548,0.7228310649104968,1.6840021974886898,18.54387067876407,33.157511810000734,0.4954479648762548,0
2002-08-24,1.4313677712818669,2.070462232858986,3.008574197376503,18.752776017255268,33.932518815141044,1.4313677712818669,0
2002-08-25,1.2075021426063868,3.134317878764505,3.6147910020427156,15.182222648447125,34.094268347601734,1.4313677712818669,0
2002-08-26,1.9264876916315965,4.565357605519846,5.316438443940632,12.010955955000272,34.87544534914756,1.9264876916315965,0
2002-08-27,0.4264819377832492,3.5604717720212293,5.714670608213598,7.531718294490047,32.846991895103,1.9264876916315965,0
2002-08-28,2.835674224665641,5.188643854080484,8.46660822954586,9.542069612323852,34.67525788948172,2.835674224665641,0
2002-08-29,3.371674176555251,6.633830339004138,11.694635909400244,12.883190142012678,37.72437704171663,3.371674176555251,0
2002-08-30,1.3680533495623,7.575401750783189,12.56724129408629,14.251243491574979,39.02248000254953,3.371674176555251,0
2002-08-31,0.6599833258944395,5.399710852011987,11.795856848698863,14.804431046075365,39.58400603392032,3.371674176555251,0
2002-09-01,1.9615151241039688,3.989551799560705,12.549869830196444,16.16466083223916,41.4892847629316,1.9615151241039688,0
2002-09-02,5.180868034125214,7.802366484123619,15.804250172690061,21.120688616630694,44.16361794125801,5.180868034125214,0
2002-09-03,0.3024635248932553,7.444846683122435,15.680231759800067,21.394902368013664,43.672503959588695,5.180868034125214,0
2002-09-04,1.7363143461472694,7.219645905165735,14.580871881281697,23.047480110827557,45.209346208015276,5.180868034125214,0
2002-09-05,0.0348813761682305,2.0736592472087514,11.244079080894677,22.93871499029492,43.26582154917522,1.7363143461472694,0
2002-09-06,0.0321901380740475,1.8033858603895438,9.908215869406423,22.475457163492713,42.76883008601753,1.7363143461472694,0
2002-09-07,0.1411105851674495,0.20818209940972396,9.389343128679434,21.185199977378296,41.865327951371015,0.1411105851674495,0
2002-09-08,0.3916517636387295,0.5649524868802229,7.819479768214195,20.369349598410636,41.552090191062966,0.3916517636387295,0
2002-09-09,0.1582822916307871,0.6910446404369626,2.7968940257197668,18.601144198409827,40.487910049903086,0.3916517636387295,0
2002-09-10,0.4508662685365498,1.0008003238060628,2.945296769363061,18.62552852916313,36.16072080702511,0.4508662685365498,0
2002-09-11,0.3218549621707151,0.9310035223380485,1.5308373853865072,16.111709266668203,31.384821384117373,0.4508662685365498,0
2002-09-12,0.1804031968426304,0.9531244275498918,1.6763592060609072,12.920438286955584,26.65950498266653,0.4508662685365498,0
2002-09-13,2.0937893279756032,2.596047486988945,3.7379583959624627,13.646174265368886,27.927971403810297,2.0937893279756032,0
2002-09-14,0.3653718097056753,2.6395643345239055,3.9622196205006883,13.351562749180122,28.26278956664955,2.0937893279756032,0
2002-09-15,0.175483131064674,2.634644268745949,3.746050987926633,11.565530756140827,28.438272697714222,2.0937893279756032,0
2002-09-16,4.787380796458083,5.328235737228429,8.375149492753929,11.172043518473696,33.11885772277825,4.787380796458083,0
2002-09-17,2.8137516113080454,7.776615538830798,10.738034835525424,13.683331604888487,35.33132399614612,4.787380796458083,0
2002-09-18,3.444419808172934,11.04555221593906,13.860599681527644,15.39143706691415,38.550903554585375,4.787380796458083,0
2002-09-19,0.237039750720719,6.495211170201695,13.917236235405731,15.593595441466638,38.75969353179581,3.444419808172934,0
2002-09-20,0.04295699664741,3.724416555541059,11.866403904077538,15.604362300040002,38.718913925109845,3.444419808172934,0
2002-09-21,0.015321712640169,0.2953184600082944,11.516353807012033,15.478573427512721,38.59058914104914,0.237039750720719,0
2002-09-22,0.0030118453843757,0.061290554671951145,11.343882521331734,15.089933509258367,38.098153021557266,0.04295699664741,0
2002-09-23,0.9478099440814028,0.966143502105944,7.504311668955054,15.879461161708983,37.6145951943568,0.9478099440814028,0
2002-09-24,0.6176962124014147,1.5685180018671896,5.308256270048423,16.04629110557385,37.024789264151835,0.9478099440814028,0
2002-09-25,2.835374299945238,4.400880456428052,4.699210761820727,18.559810443348372,37.93367587246547,2.835374299945238,0
2002-09-26,0.2332426898979026,3.6863132022445515,4.6954137009979116,18.612649936403646,37.74043662458013,2.835374299945238,0
2002-09-27,0.6613490704169045,3.7299660602600415,5.313805774767405,17.180209678844946,35.566111470331386,2.835374299945238,0
2002-09-28,0.4473342369536159,1.3419259972684194,5.745818299080852,17.262172106092883,32.64177153072975,0.6613490704169045,0
2002-09-29,0.7605924695827101,1.8692757769532269,6.503398923279186,17.84728144461092,32.034310650750164,0.7605924695827101,0
